QGPIORecord, QRC v6.1.0, 23-12-2021 @ 15:31:35, Windows 10 Version 2009, 10.0.22000, x86_64
Time, desiredVelocityCart, VoltA, uA, P13, P22, P23, P33, x1, x2, x3, y1, y2
9383, 0.636709, 10.3566, 10.3566, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0154479, -0.104427, 0.210684, 0.00740518, -0.00153548
9394, 0.610902, 7.20861, 7.20861, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0205908, -0.0973771, 0.295933, 0.0138847, -0.00460644
9404, 0.586466, 5.34945, 5.34945, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.02653, -0.0861505, 0.371733, 0.0207114, -0.00921288
9414, 0.56555, 6.38522, 6.38522, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0322364, -0.0745972, 0.432226, 0.0266124, -0.0168903
9424, 0.548877, 9.21884, 9.21884, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0371813, -0.064397, 0.477136, 0.0313563, -0.0245677
9434, 0.535975, 11.1891, 11.1891, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0413008, -0.0571582, 0.506459, 0.0351746, -0.0337806
9444, 0.524085, 10.1459, 10.1459, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0454729, -0.0536444, 0.521556, 0.0395714, -0.0445289
9454, 0.511265, 7.63199, 7.63199, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0502992, -0.0534624, 0.525591, 0.0450096, -0.0552773
9464, 0.49732, 5.49123, 5.49123, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0557218, -0.0567024, 0.520242, 0.0510263, -0.0675611
9474, 0.48339, 6.04276, 6.04276, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0611578, -0.0633771, 0.507261, 0.0566959, -0.0813805
9484, 0.470623, 7.49706, 7.49706, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0660383, -0.0728486, 0.489567, 0.0614399, -0.0951998
9494, 0.459333, 9.37091, 9.37091, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0701495, -0.0851179, 0.468381, 0.0652582, -0.110555
9504, 0.447857, 8.89699, 8.89699, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0741079, -0.0993589, 0.446081, 0.0693079, -0.125909
9513, 0.435068, 7.31087, 7.31087, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0783524, -0.115386, 0.423187, 0.0739361, -0.1428
9524, 0.420581, 5.48278, 5.48278, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0830468, -0.132417, 0.401216, 0.0791429, -0.15969
9534, 0.405517, 5.27337, 5.27337, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0877642, -0.149942, 0.381022, 0.0841182, -0.17658
9544, 0.391014, 6.21572, 6.21572, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0920669, -0.167672, 0.363024, 0.0883994, -0.193471
9553, 0.377369, 7.16803, 7.16803, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0958622, -0.184823, 0.348549, 0.092102, -0.208825
9564, 0.363895, 6.85458, 6.85458, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0994655, -0.201355, 0.337108, 0.0958045, -0.22418
9574, 0.349903, 5.68139, 5.68139, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.103205, -0.216629, 0.329326, 0.0998543, -0.237999
9584, 0.335583, 4.8092, 4.8092, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.107064, -0.23022, 0.32529, 0.10402, -0.250283
9594, 0.321585, 4.7011, 4.7011, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.11083, -0.242512, 0.323569, 0.107954, -0.262567
9604, 0.308212, 4.66264, 4.66264, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.114423, -0.25268, 0.325367, 0.111656, -0.27178
9614, 0.2955, 4.38623, 4.38623, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.117885, -0.260129, 0.331188, 0.115243, -0.277922
9624, 0.283369, 3.84404, 3.84404, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.121303, -0.265046, 0.339875, 0.11883, -0.282528
9634, 0.272051, 3.27673, 3.27673, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.12464, -0.266461, 0.35274, 0.122301, -0.282528
9644, 0.261584, 3.25271, 3.25271, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.127956, -0.26368, 0.370268, 0.125772, -0.277922
9654, 0.252593, 3.26607, 3.26607, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.131063, -0.256887, 0.391202, 0.128896, -0.270245
9664, 0.24519, 3.44052, 3.44052, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.133964, -0.246305, 0.414442, 0.131789, -0.259496
9674, 0.2393, 3.38012, 3.38012, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.136729, -0.231552, 0.440231, 0.134566, -0.244141
9683, 0.234944, 3.42299, 3.42299, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.139386, -0.212976, 0.467331, 0.137227, -0.225716
9694, 0.231953, 3.22546, 3.22546, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.142016, -0.19147, 0.49365, 0.139889, -0.205754
9704, 0.23056, 3.33206, 3.33206, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.144509, -0.167767, 0.517853, 0.142318, -0.184258
9714, 0.230465, 3.80687, 3.80687, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.146961, -0.141798, 0.54038, 0.144748, -0.15969
9723, 0.231667, 3.81726, 3.81726, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.14934, -0.11468, 0.559307, 0.147062, -0.135122
9734, 0.233907, 3.86605, 3.86605, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.151702, -0.0866315, 0.57481, 0.149376, -0.109019
9744, 0.236856, 3.42388, 3.42388, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.154135, -0.0577454, 0.587254, 0.151806, -0.0813805
9754, 0.240325, 3.68082, 3.68082, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.156672, -0.0286317, 0.595927, 0.154352, -0.0537418
9764, 0.244668, 4.06499, 4.06499, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.159115, 0.000252016, 0.600636, 0.156666, -0.0261032
9774, 0.249559, 4.24126, 4.24126, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.161527, 0.0280394, 0.600422, 0.15898, 0
9784, 0.254628, 4.15323, 4.15323, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.164001, 0.0553493, 0.59737, 0.16141, 0.0276386
9794, 0.259826, 4.31698, 4.31698, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.1665, 0.0809369, 0.589579, 0.16384, 0.0522063
9804, 0.26489, 4.24708, 4.24708, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.169078, 0.105704, 0.579665, 0.166385, 0.0783095
9814, 0.269836, 4.40463, 4.40463, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.171685, 0.128616, 0.566017, 0.168931, 0.101342
9824, 0.274575, 4.57306, 4.57306, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.174302, 0.149517, 0.549059, 0.171476, 0.122838
9834, 0.279007, 4.49058, 4.49058, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.176919, 0.168353, 0.529344, 0.174022, 0.1428
9844, 0.282699, 4.59651, 4.59651, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.179672, 0.18517, 0.507473, 0.176799, 0.161225
9853, 0.285799, 4.48078, 4.48078, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.18247, 0.200033, 0.484007, 0.179576, 0.178116
9864, 0.288309, 4.56862, 4.56862, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.185281, 0.212426, 0.458299, 0.182353, 0.191935
9874, 0.290014, 4.38228, 4.38228, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.188159, 0.222599, 0.431294, 0.185245, 0.204219
9884, 0.291161, 4.40039, 4.40039, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.190986, 0.23076, 0.403722, 0.188022, 0.214967
9893, 0.291296, 4.42709, 4.42709, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.193927, 0.236532, 0.374986, 0.191031, 0.222645
9904, 0.29077, 4.41022, 4.41022, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.196832, 0.240805, 0.347116, 0.193923, 0.230322
9914, 0.289546, 4.11395, 4.11395, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.199718, 0.243091, 0.319077, 0.196816, 0.234929
9924, 0.287427, 4.28803, 4.28803, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.202658, 0.243624, 0.291404, 0.199824, 0.237999
9933, 0.284845, 4.50054, 4.50054, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.205471, 0.241957, 0.263278, 0.202601, 0.237999
9944, 0.281426, 4.17907, 4.17907, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.208299, 0.238378, 0.235415, 0.205494, 0.236464
9954, 0.277218, 4.04221, 4.04221, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.211125, 0.233118, 0.208284, 0.208386, 0.233393
9964, 0.272254, 3.85821, 3.85821, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.213943, 0.226352, 0.18216, 0.211279, 0.228787
9974, 0.266566, 3.66788, 3.66788, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.21675, 0.218205, 0.15717, 0.214172, 0.222645
9984, 0.260355, 3.70035, 3.70035, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.219476, 0.20875, 0.133331, 0.216949, 0.214967
9994, 0.253732, 3.7483, 3.7483, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.222096, 0.198618, 0.111756, 0.21961, 0.20729
10004, 0.246582, 3.53335, 3.53335, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.22467, 0.187101, 0.0907106, 0.222271, 0.196541
10014, 0.238878, 3.26679, 3.26679, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.227221, 0.174824, 0.071373, 0.224932, 0.185793
10023, 0.230665, 2.9709, 2.9709, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.229758, 0.162257, 0.0543889, 0.227594, 0.175045
10034, 0.222335, 3.17444, 3.17444, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.232145, 0.149114, 0.0388498, 0.230023, 0.162761
10044, 0.213866, 3.17247, 3.17247, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.234403, 0.135146, 0.0240925, 0.232338, 0.148942
10054, 0.205094, 2.89026, 2.89026, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.236608, 0.12076, 0.0108172, 0.234652, 0.135122
10063, 0.196021, 2.57442, 2.57442, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.238789, 0.106858, 0.00053251, 0.236966, 0.122838
10074, 0.186869, 2.48012, 2.48012, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.24089, 0.0928986, -0.00832659, 0.239164, 0.109019
10084, 0.177734, 2.41878, 2.41878, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.242888, 0.0790156, -0.0157109, 0.241247, 0.0951998
10094, 0.168679, 2.35964, 2.35964, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.244776, 0.06529, -0.0216853, 0.243214, 0.0813805
10104, 0.15975, 2.04144, 2.04144, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.246552, 0.0517626, -0.0263837, 0.245065, 0.0675611
10115, 0.150814, 2.21079, 2.21079, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.248286, 0.0384582, -0.0299744, 0.246917, 0.0537418
10124, 0.142204, 2.22613, 2.22613, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.249863, 0.0259496, -0.0314932, 0.248536, 0.041458
10134, 0.133565, 1.63295, 1.63295, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.251451, 0.0140939, -0.0316159, 0.250272, 0.0291741
10144, 0.125301, 1.83651, 1.83651, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.252905, 0.00271831, -0.0308973, 0.251776, 0.0168903
10153, 0.117411, 1.55878, 1.55878, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.25424, -0.00772946, -0.0285915, 0.253165, 0.00614192
10164, 0.109748, 1.79335, 1.79335, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.255531, -0.0175024, -0.0254866, 0.254553, -0.00460644
10174, 0.102455, 1.55223, 1.55223, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.256738, -0.0262316, -0.0210021, 0.255826, -0.0138193
10184, 0.095432, 1.27844, 1.27844, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.257915, -0.0342349, -0.0160248, 0.257099, -0.0230322
10193, 0.088829, 1.27499, 1.27499, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.259014, -0.0411916, -0.0100175, 0.258256, -0.0307096
10204, 0.082712, 1.30628, 1.30628, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.260016, -0.0474657, -0.00386917, 0.259297, -0.038387
10214, 0.077111, 1.36139, 1.36139, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.260915, -0.0527552, 0.00299392, 0.260223, -0.0445289
10224, 0.0718702, 1.17308, 1.17308, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.261778, -0.0574149, 0.00973536, 0.261148, -0.0506709
10233, 0.0669377, 0.971481, 0.971481, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.26263, -0.0611267, 0.016974, 0.262074, -0.0552773
10244, 0.0624909, 1.04541, 1.04541, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.263412, -0.063661, 0.0250582, 0.262884, -0.0583483
10254, 0.0585987, 1.15867, 1.15867, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.264101, -0.0654528, 0.0329878, 0.263578, -0.0614192
10264, 0.0551137, 1.02613, 1.02613, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.264758, -0.0662383, 0.0412858, 0.264272, -0.0629547
10273, 0.0520035, 0.899161, 0.899161, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.265407, -0.065812, 0.0502511, 0.264967, -0.0629547
10284, 0.0492589, 0.761233, 0.761233, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.266057, -0.0646215, 0.0588542, 0.265661, -0.0629547
10294, 0.0470229, 0.910406, 0.910406, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.26664, -0.0630332, 0.0664459, 0.266239, -0.0629547
10304, 0.0453345, 1.1047, 1.1047, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.267132, -0.0607284, 0.0738422, 0.266702, -0.0614192
10313, 0.0438775, 0.787929, 0.787929, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.267663, -0.0574223, 0.0815881, 0.267281, -0.0583483
10323, 0.0427101, 0.699083, 0.699083, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.268211, -0.0534997, 0.088833, 0.267859, -0.0552773
10334, 0.0420002, 0.904697, 0.904697, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.2687, -0.0492766, 0.0950532, 0.268322, -0.0522063
10344, 0.0416051, 0.88095, 0.88095, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.269168, -0.0449764, 0.0999934, 0.268785, -0.0491354
